N,base,compiled_cx,controlled_phase,cphase_gain,cphase_sigma,cutoff,cx_depolarizing_probability,depolarizing_mixing,distribution_certified,distribution_m_shot_bound,distribution_tv,exact_factor_acceptance_mass,exact_order_acceptance_mass,hellinger_affinity,hellinger_certified,hellinger_product_bound,instance_id,known_factors_used,known_order_used_by_decoder,loss_budget,noise_axis,noise_setting,noisy_factor_acceptance_mass,noisy_order_acceptance_mass,phase_modulus,phase_qubits,rz_bias,rz_sigma,shots,stochastic_setting,worst_case_certified,worst_case_m_shot_bound
35,11,150,66,0.0,0.02,11,0.0,1.0,True,0.022419273262815648,0.002802409157851956,0.0,0.6666491685818337,0.9992599220910363,False,0.10851611473953016,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.0,0.6666367466900017,4096,12,0.0,0.0,8,True,True,0.0
35,11,150,66,0.0,0.02,11,0.0,1.0,True,0.044838546525631295,0.002802409157851956,0.0,0.6666491685818337,0.9992599220910363,False,0.1530125030681898,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.0,0.6666367466900017,4096,12,0.0,0.0,16,True,True,0.0
35,11,150,66,0.0,0.05,11,0.0,1.0,True,0.011757189487327855,0.011757189487327855,0.0,0.6666491685818337,0.9959588168787337,False,0.08981110778468912,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.0,0.6665738930826761,4096,12,0.0,0.0,1,True,True,0.0
35,11,150,66,0.0,0.05,11,0.0,1.0,True,0.02351437897465571,0.011757189487327855,0.0,0.6666491685818337,0.9959588168787337,False,0.12675570693696575,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.0,0.6665738930826761,4096,12,0.0,0.0,2,True,True,0.0
35,11,150,66,0.0,0.05,11,0.0,1.0,False,0.09405751589862284,0.011757189487327855,0.0,0.6666491685818337,0.9959588168787337,False,0.25047089316637644,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.0,0.6665738930826761,4096,12,0.0,0.0,8,True,True,0.0
35,11,150,66,0.0,0.05,11,0.0,1.0,False,0.18811503179724567,0.011757189487327855,0.0,0.6666491685818337,0.9959588168787337,False,0.3486195240762064,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.0,0.6665738930826761,4096,12,0.0,0.0,16,True,True,0.0
35,11,150,66,0.0,0.1,11,0.0,1.0,False,0.051461807367087914,0.051461807367087914,0.0,0.6666491685818337,0.9797750409664265,False,0.200102146663241,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.0,0.666321905400396,4096,12,0.0,0.0,1,True,True,0.0
35,11,150,66,0.0,0.1,11,0.0,1.0,False,0.10292361473417583,0.051461807367087914,0.0,0.6666491685818337,0.9797750409664265,False,0.2801400846009942,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.0,0.666321905400396,4096,12,0.0,0.0,2,True,True,0.0
35,11,150,66,0.0,0.1,11,0.0,1.0,False,0.4116944589367033,0.051461807367087914,0.0,0.6666491685818337,0.9797750409664265,False,0.5280682458392619,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.0,0.666321905400396,4096,12,0.0,0.0,8,True,True,0.0
35,11,150,66,0.0,0.1,11,0.0,1.0,False,0.8233889178734066,0.051461807367087914,0.0,0.6666491685818337,0.9797750409664265,False,0.6927852737242194,35:11,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.0,0.666321905400396,4096,12,0.0,0.0,16,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.012170883661782393,0.012170883661782393,0.0,0.6666491685818337,0.9994964666651114,True,0.031730318686674024,35:11,False,False,0.05,rz_rotation,rz_bias_0p02,0.0,0.6667687173634884,4096,12,0.02,0.0,1,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.024341767323564786,0.012170883661782393,0.0,0.6666491685818337,0.9994964666651114,True,0.04486215080944299,35:11,False,False,0.05,rz_rotation,rz_bias_0p02,0.0,0.6667687173634884,4096,12,0.02,0.0,2,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.09736706929425915,0.012170883661782393,0.0,0.6666491685818337,0.9994964666651114,False,0.0895889459562426,35:11,False,False,0.05,rz_rotation,rz_bias_0p02,0.0,0.6667687173634884,4096,12,0.02,0.0,8,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.1947341385885183,0.012170883661782393,0.0,0.6666491685818337,0.9994964666651114,False,0.12644342182157137,35:11,False,False,0.05,rz_rotation,rz_bias_0p02,0.0,0.6667687173634884,4096,12,0.02,0.0,16,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.03232917324605732,0.03232917324605732,0.0,0.6666491685818337,0.9967262532253862,False,0.08085033167083007,35:11,False,False,0.05,rz_rotation,rz_bias_0p05,0.0,0.667394283519746,4096,12,0.05,0.0,1,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.06465834649211465,0.03232917324605732,0.0,0.6666491685818337,0.9967262532253862,False,0.11415262949391942,35:11,False,False,0.05,rz_rotation,rz_bias_0p05,0.0,0.667394283519746,4096,12,0.05,0.0,2,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.2586333859684586,0.03232917324605732,0.0,0.6666491685818337,0.9967262532253862,False,0.22608250495209967,35:11,False,False,0.05,rz_rotation,rz_bias_0p05,0.0,0.667394283519746,4096,12,0.05,0.0,8,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.5172667719369172,0.03232917324605732,0.0,0.6666491685818337,0.9967262532253862,False,0.31561690187872743,35:11,False,False,0.05,rz_rotation,rz_bias_0p05,0.0,0.667394283519746,4096,12,0.05,0.0,16,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.07067107124396085,0.07067107124396085,0.0,0.6666491685818337,0.986779028354524,False,0.1620714323984999,35:11,False,False,0.05,rz_rotation,rz_bias_0p10,0.0,0.6696006877376746,4096,12,0.1,0.0,1,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.1413421424879217,0.07067107124396085,0.0,0.6666491685818337,0.986779028354524,False,0.22769351170449187,35:11,False,False,0.05,rz_rotation,rz_bias_0p10,0.0,0.6696006877376746,4096,12,0.1,0.0,2,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.5653685699516868,0.07067107124396085,0.0,0.6666491685818337,0.986779028354524,False,0.43795034208125105,35:11,False,False,0.05,rz_rotation,rz_bias_0p10,0.0,0.6696006877376746,4096,12,0.1,0.0,8,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,1.0,0.07067107124396085,0.0,0.6666491685818337,0.986779028354524,False,0.5889087973881869,35:11,False,False,0.05,rz_rotation,rz_bias_0p10,0.0,0.6696006877376746,4096,12,0.1,0.0,16,False,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.0021546771538093574,0.0021546771538093574,0.0,0.6666491685818337,0.9997266822589945,True,0.02337863938349254,35:11,False,False,0.05,rz_rotation,rz_sigma_0p02,0.0,0.6667718898616494,4096,12,0.0,0.02,1,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.004309354307618715,0.0021546771538093574,0.0,0.6666491685818337,0.9997266822589945,True,0.03305787092601716,35:11,False,False,0.05,rz_rotation,rz_sigma_0p02,0.0,0.6667718898616494,4096,12,0.0,0.02,2,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.01723741723047486,0.0021546771538093574,0.0,0.6666491685818337,0.9997266822589945,False,0.06606156953369946,35:11,False,False,0.05,rz_rotation,rz_sigma_0p02,0.0,0.6667718898616494,4096,12,0.0,0.02,8,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.03447483446094972,0.0021546771538093574,0.0,0.6666491685818337,0.9997266822589945,False,0.0933231820042303,35:11,False,False,0.05,rz_rotation,rz_sigma_0p02,0.0,0.6667718898616494,4096,12,0.0,0.02,16,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.008066267348833044,0.008066267348833044,0.0,0.6666491685818337,0.9976892658989756,False,0.06794209821578451,35:11,False,False,0.05,rz_rotation,rz_sigma_0p05,0.0,0.6675515022838219,4096,12,0.0,0.05,1,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.01613253469766609,0.008066267348833044,0.0,0.6666491685818337,0.9976892658989756,False,0.09597368793403499,35:11,False,False,0.05,rz_rotation,rz_sigma_0p05,0.0,0.6675515022838219,4096,12,0.0,0.05,2,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.06453013879066435,0.008066267348833044,0.0,0.6666491685818337,0.9976892658989756,False,0.19062493101939748,35:11,False,False,0.05,rz_rotation,rz_sigma_0p05,0.0,0.6675515022838219,4096,12,0.0,0.05,8,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.1290602775813287,0.008066267348833044,0.0,0.6666491685818337,0.9976892658989756,False,0.2671241064908116,35:11,False,False,0.05,rz_rotation,rz_sigma_0p05,0.0,0.6675515022838219,4096,12,0.0,0.05,16,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,True,0.03034704448788341,0.03034704448788341,0.0,0.6666491685818337,0.9903968733118504,False,0.13825351110952097,35:11,False,False,0.05,rz_rotation,rz_sigma_0p10,0.0,0.6696007414862329,4096,12,0.0,0.1,1,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.06069408897576682,0.03034704448788341,0.0,0.6666491685818337,0.9903968733118504,False,0.19458345355636839,35:11,False,False,0.05,rz_rotation,rz_sigma_0p10,0.0,0.6696007414862329,4096,12,0.0,0.1,2,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.2427763559030673,0.03034704448788341,0.0,0.6666491685818337,0.9903968733118504,False,0.3782385895843864,35:11,False,False,0.05,rz_rotation,rz_sigma_0p10,0.0,0.6696007414862329,4096,12,0.0,0.1,8,True,True,0.0
35,11,150,66,0.0,0.0,11,0.0,1.0,False,0.4855527118061346,0.03034704448788341,0.0,0.6666491685818337,0.9903968733118504,False,0.5154235442664006,35:11,False,False,0.05,rz_rotation,rz_sigma_0p10,0.0,0.6696007414862329,4096,12,0.0,0.1,16,True,True,0.0
35,11,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,0.13655063867697492,0.13655063867697492,0.0,0.6666491685818337,0.9410960134449502,False,0.3381394586232464,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.0,0.6985761576536664,4096,12,0.0,0.0,1,False,True,0.0
35,11,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,0.27310127735394985,0.13655063867697492,0.0,0.6666491685818337,0.9410960134449502,False,0.46433106895896803,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.0,0.6985761576536664,4096,12,0.0,0.0,2,False,True,0.0
35,11,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,1.0,0.13655063867697492,0.0,0.6666491685818337,0.9410960134449502,False,0.7883101152906002,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.0,0.6985761576536664,4096,12,0.0,0.0,8,False,True,0.0
35,11,150,66,0.0,0.0,11,0.001,0.8606433826830363,False,1.0,0.13655063867697492,0.0,0.6666491685818337,0.9410960134449502,False,0.925573824044546,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p001,0.0,0.6985761576536664,4096,12,0.0,0.0,16,False,True,0.0
35,11,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,0.5178793612310567,0.5178793612310567,0.0,0.6666491685818337,0.7197560195027903,False,0.6942271043322199,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.0,0.7877348615287955,4096,12,0.0,0.0,1,False,True,0.0
35,11,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5178793612310567,0.0,0.6666491685818337,0.7197560195027903,False,0.855351106751573,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.0,0.7877348615287955,4096,12,0.0,0.0,2,False,True,0.0
35,11,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5178793612310567,0.0,0.6666491685818337,0.7197560195027903,False,0.997402836872145,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.0,0.7877348615287955,4096,12,0.0,0.0,8,False,True,0.0
35,11,150,66,0.0,0.0,11,0.005,0.4714787374216858,False,1.0,0.5178793612310567,0.0,0.6666491685818337,0.7197560195027903,False,0.9999865444111609,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p005,0.0,0.7877348615287955,4096,12,0.0,0.0,16,False,True,0.0
35,11,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,0.7628719592952531,0.7628719592952531,0.0,0.6666491685818337,0.5158776093262004,False,0.8566622976388562,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.0,0.8450167320265161,4096,12,0.0,0.0,1,False,True,0.0
35,11,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7628719592952531,0.0,0.6666491685818337,0.5158776093262004,False,0.9639372275330463,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.0,0.8450167320265161,4096,12,0.0,0.0,2,False,True,0.0
35,11,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7628719592952531,0.0,0.6666491685818337,0.5158776093262004,False,0.9999874188716378,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.0,0.8450167320265161,4096,12,0.0,0.0,8,False,True,0.0
35,11,150,66,0.0,0.0,11,0.01,0.22145178723886091,False,1.0,0.7628719592952531,0.0,0.6666491685818337,0.5158776093262004,False,0.9999999996834343,35:11,False,False,0.05,cx_depolarizing,cx_depol_0p010,0.0,0.8450167320265161,4096,12,0.0,0.0,16,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.8309316117416881,0.8309316117416881,1.0,True,0.0,39:2,False,False,0.05,baseline,baseline,0.8309316117416881,0.8309316117416881,4096,12,0.0,0.0,1,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.8309316117416881,0.8309316117416881,1.0,True,0.0,39:2,False,False,0.05,baseline,baseline,0.8309316117416881,0.8309316117416881,4096,12,0.0,0.0,2,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.8309316117416881,0.8309316117416881,1.0,True,0.0,39:2,False,False,0.05,baseline,baseline,0.8309316117416881,0.8309316117416881,4096,12,0.0,0.0,8,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0,0.0,0.8309316117416881,0.8309316117416881,1.0,True,0.0,39:2,False,False,0.05,baseline,baseline,0.8309316117416881,0.8309316117416881,4096,12,0.0,0.0,16,False,True,0.0
39,2,150,66,0.02,0.0,11,0.0,1.0,True,0.010505993102561163,0.010505993102561163,0.8309316117416881,0.8309316117416881,0.9993878038644337,True,0.03498596128483773,39:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8304670132649119,0.8304670132649119,4096,12,0.0,0.0,1,False,True,0.0
39,2,150,66,0.02,0.0,11,0.0,1.0,True,0.021011986205122325,0.010505993102561163,0.8309316117416881,0.8309316117416881,0.9993878038644337,True,0.049462478256146435,39:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8304670132649119,0.8304670132649119,4096,12,0.0,0.0,2,False,True,0.0
39,2,150,66,0.02,0.0,11,0.0,1.0,False,0.0840479448204893,0.010505993102561163,0.8309316117416881,0.8309316117416881,0.9993878038644337,False,0.0987435684384512,39:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8304670132649119,0.8304670132649119,4096,12,0.0,0.0,8,False,True,0.0
39,2,150,66,0.02,0.0,11,0.0,1.0,False,0.1680958896409786,0.010505993102561163,0.8309316117416881,0.8309316117416881,0.9993878038644337,False,0.13930368414305286,39:2,False,False,0.05,controlled_phase,cphase_gain_0p02,0.8304670132649119,0.8304670132649119,4096,12,0.0,0.0,16,False,True,0.0
39,2,150,66,0.05,0.0,11,0.0,1.0,True,0.027686572907683178,0.027686572907683178,0.8309316117416881,0.8309316117416881,0.995982369116142,False,0.08954954165040166,39:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.8285929142694981,0.8285929142694981,4096,12,0.0,0.0,1,False,True,0.0
39,2,150,66,0.05,0.0,11,0.0,1.0,False,0.055373145815366356,0.027686572907683178,0.8309316117416881,0.8309316117416881,0.995982369116142,False,0.1263880315830863,39:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.8285929142694981,0.8285929142694981,4096,12,0.0,0.0,2,False,True,0.0
39,2,150,66,0.05,0.0,11,0.0,1.0,False,0.22149258326146543,0.027686572907683178,0.8309316117416881,0.8309316117416881,0.995982369116142,False,0.24976184166386228,39:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.8285929142694981,0.8285929142694981,4096,12,0.0,0.0,8,False,True,0.0
39,2,150,66,0.05,0.0,11,0.0,1.0,False,0.44298516652293085,0.027686572907683178,0.8309316117416881,0.8309316117416881,0.995982369116142,False,0.3476644484878912,39:2,False,False,0.05,controlled_phase,cphase_gain_0p05,0.8285929142694981,0.8285929142694981,4096,12,0.0,0.0,16,False,True,0.0
39,2,150,66,0.1,0.0,11,0.0,1.0,False,0.05973790583236654,0.05973790583236654,0.8309316117416881,0.8309316117416881,0.9844448859280059,False,0.1756936725388691,39:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.822550691335675,0.822550691335675,4096,12,0.0,0.0,1,False,True,0.0
39,2,150,66,0.1,0.0,11,0.0,1.0,False,0.11947581166473308,0.05973790583236654,0.8309316117416881,0.8309316117416881,0.9844448859280059,False,0.24654347133790044,39:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.822550691335675,0.822550691335675,4096,12,0.0,0.0,2,False,True,0.0
39,2,150,66,0.1,0.0,11,0.0,1.0,False,0.4779032466589323,0.05973790583236654,0.8309316117416881,0.8309316117416881,0.9844448859280059,False,0.47101108785961665,39:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.822550691335675,0.822550691335675,4096,12,0.0,0.0,8,False,True,0.0
39,2,150,66,0.1,0.0,11,0.0,1.0,False,0.9558064933178646,0.05973790583236654,0.8309316117416881,0.8309316117416881,0.9844448859280059,False,0.6280802704870475,39:2,False,False,0.05,controlled_phase,cphase_gain_0p10,0.822550691335675,0.822550691335675,4096,12,0.0,0.0,16,False,True,0.0
39,2,150,66,0.0,0.02,11,0.0,1.0,True,0.0017175966292336808,0.0017175966292336808,0.8309316117416881,0.8309316117416881,0.999703394798027,True,0.024354104978428565,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.8305261614101309,0.8305261614101309,4096,12,0.0,0.0,1,True,True,0.0
39,2,150,66,0.0,0.02,11,0.0,1.0,True,0.0034351932584673617,0.0017175966292336808,0.8309316117416881,0.8309316117416881,0.999703394798027,True,0.03443679811458138,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.8305261614101309,0.8305261614101309,4096,12,0.0,0.0,2,True,True,0.0
39,2,150,66,0.0,0.02,11,0.0,1.0,True,0.013740773033869447,0.0017175966292336808,0.8309316117416881,0.8309316117416881,0.999703394798027,False,0.0688123598816775,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.8305261614101309,0.8305261614101309,4096,12,0.0,0.0,8,True,True,0.0
39,2,150,66,0.0,0.02,11,0.0,1.0,True,0.027481546067738893,0.0017175966292336808,0.8309316117416881,0.8309316117416881,0.999703394798027,False,0.09720010383682069,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p02,0.8305261614101309,0.8305261614101309,4096,12,0.0,0.0,16,True,True,0.0
39,2,150,66,0.0,0.05,11,0.0,1.0,True,0.009975410398227826,0.009975410398227826,0.8309316117416881,0.8309316117416881,0.9971439078649491,False,0.07552500915470262,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.8283355037517135,0.8283355037517135,4096,12,0.0,0.0,1,True,True,0.0
39,2,150,66,0.0,0.05,11,0.0,1.0,True,0.019950820796455652,0.009975410398227826,0.8309316117416881,0.8309316117416881,0.9971439078649491,False,0.10665607386140656,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.8283355037517135,0.8283355037517135,4096,12,0.0,0.0,2,True,True,0.0
39,2,150,66,0.0,0.05,11,0.0,1.0,False,0.07980328318582261,0.009975410398227826,0.8309316117416881,0.8309316117416881,0.9971439078649491,False,0.21149829604027362,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.8283355037517135,0.8283355037517135,4096,12,0.0,0.0,8,True,True,0.0
39,2,150,66,0.0,0.05,11,0.0,1.0,False,0.15960656637164522,0.009975410398227826,0.8309316117416881,0.8309316117416881,0.9971439078649491,False,0.29574000194226097,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p05,0.8283355037517135,0.8283355037517135,4096,12,0.0,0.0,16,True,True,0.0
39,2,150,66,0.0,0.1,11,0.0,1.0,True,0.038986141248301825,0.038986141248301825,0.8309316117416881,0.8309316117416881,0.9865281323330543,False,0.1635916994087897,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.8212348473082296,0.8212348473082296,4096,12,0.0,0.0,1,True,True,0.0
39,2,150,66,0.0,0.1,11,0.0,1.0,False,0.07797228249660365,0.038986141248301825,0.8309316117416881,0.8309316117416881,0.9865281323330543,False,0.22980050156780854,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.8212348473082296,0.8212348473082296,4096,12,0.0,0.0,2,True,True,0.0
39,2,150,66,0.0,0.1,11,0.0,1.0,False,0.3118891299864146,0.038986141248301825,0.8309316117416881,0.8309316117416881,0.9865281323330543,False,0.4416809856471623,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.8212348473082296,0.8212348473082296,4096,12,0.0,0.0,8,True,True,0.0
39,2,150,66,0.0,0.1,11,0.0,1.0,False,0.6237782599728292,0.038986141248301825,0.8309316117416881,0.8309316117416881,0.9865281323330543,False,0.5933861837986678,39:2,False,False,0.05,controlled_phase,cphase_sigma_0p10,0.8212348473082296,0.8212348473082296,4096,12,0.0,0.0,16,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.011987355291316358,0.011987355291316358,0.8309316117416881,0.8309316117416881,0.9996431306907217,True,0.026713503380362363,39:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.8308374451030491,0.8308374451030491,4096,12,0.02,0.0,1,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.023974710582632716,0.011987355291316358,0.8309316117416881,0.8309316117416881,0.9996431306907217,True,0.0377718583693032,39:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.8308374451030491,0.8308374451030491,4096,12,0.02,0.0,2,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.09589884233053086,0.011987355291316358,0.8309316117416881,0.8309316117416881,0.9996431306907217,False,0.07546291596619377,39:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.8308374451030491,0.8308374451030491,4096,12,0.02,0.0,8,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.19179768466106173,0.011987355291316358,0.8309316117416881,0.8309316117416881,0.9996431306907217,False,0.1065686366358107,39:2,False,False,0.05,rz_rotation,rz_bias_0p02,0.8308374451030491,0.8308374451030491,4096,12,0.02,0.0,16,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0314087347025955,0.0314087347025955,0.8309316117416881,0.8309316117416881,0.9975335605176101,False,0.07019113648502542,39:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.8303433671250707,0.8303433671250707,4096,12,0.05,0.0,1,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.062817469405191,0.0314087347025955,0.8309316117416881,0.8309316117416881,0.9975335605176101,False,0.09914291687675007,39:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.8303433671250707,0.8303433671250707,4096,12,0.05,0.0,2,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.251269877620764,0.0314087347025955,0.8309316117416881,0.8309316117416881,0.9975335605176101,False,0.19682827093728897,39:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.8303433671250707,0.8303433671250707,4096,12,0.05,0.0,8,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.502539755241528,0.0314087347025955,0.8309316117416881,0.8309316117416881,0.9975335605176101,False,0.27564804165313017,39:2,False,False,0.05,rz_rotation,rz_bias_0p05,0.8303433671250707,0.8303433671250707,4096,12,0.05,0.0,16,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.06743346610447822,0.06743346610447822,0.8309316117416881,0.8309316117416881,0.9897278865921061,False,0.1429640182071109,39:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.8285830039529825,0.8285830039529825,4096,12,0.1,0.0,1,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.13486693220895643,0.06743346610447822,0.8309316117416881,0.8309316117416881,0.9897278865921061,False,0.20114591747501354,39:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.8285830039529825,0.8285830039529825,4096,12,0.1,0.0,2,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,0.5394677288358257,0.06743346610447822,0.8309316117416881,0.8309316117416881,0.9897278865921061,False,0.39022948905463156,39:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.8285830039529825,0.8285830039529825,4096,12,0.1,0.0,8,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,False,1.0,0.06743346610447822,0.8309316117416881,0.8309316117416881,0.9897278865921061,False,0.5304424548710335,39:2,False,False,0.05,rz_rotation,rz_bias_0p10,0.8285830039529825,0.8285830039529825,4096,12,0.1,0.0,16,False,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.0021557066614795784,0.0021557066614795784,0.8309316117416881,0.8309316117416881,0.9998585528085,True,0.016818869631814323,39:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.830817375421066,0.830817375421066,4096,12,0.0,0.02,1,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.004311413322959157,0.0021557066614795784,0.8309316117416881,0.8309316117416881,0.9998585528085,True,0.023783791402373928,39:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.830817375421066,0.830817375421066,4096,12,0.0,0.02,2,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.017245653291836627,0.0021557066614795784,0.8309316117416881,0.8309316117416881,0.9998585528085,True,0.04754740551387715,39:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.830817375421066,0.830817375421066,4096,12,0.0,0.02,8,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.034491306583673255,0.0021557066614795784,0.8309316117416881,0.8309316117416881,0.9998585528085,False,0.06720417044756742,39:2,False,False,0.05,rz_rotation,rz_sigma_0p02,0.830817375421066,0.830817375421066,4096,12,0.0,0.02,16,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.005609517465227821,0.005609517465227821,0.8309316117416881,0.8309316117416881,0.9986607210722277,False,0.051737454397159724,39:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.8301940455277328,0.8301940455277328,4096,12,0.0,0.05,1,True,True,0.0
39,2,150,66,0.0,0.0,11,0.0,1.0,True,0.011219034930455642,0.005609517465227821,0.8309316117416881,0.8309316117416881,0.9986607210722277,False,0.07311883005410466,39:2,False,False,0.05,rz_rotation,rz_sigma_0p05,0.8301940455277328,0.8301940455277328,4096,12,0.0,0.05,2,True,True,0.0
