N,batch,bounded_spectral_dimension,covariance_effective_rank,covariance_rank,entropy_deficit_from_empirical_max_bits,estimated_signal_energy,instance_class,joint_entropy_bits,mean_pairwise_mutual_information_bits,method,observed_support_size,primary,relation_exists_in_box,relation_separation,seed,selected_relation_rank,shots,top_factor,top_is_relation,top_relation_class,top_yields_factor,total_correlation_bits
289,37,3,2.950804127554834,3,0.177772558610652,0.14446392662418672,prime_power,6.822227441389348,2.822404796997571,random_coprime_residues,117,True,0,,22280747,0,128,,0,,0,7.516772136885706
289,38,3,2.967863278992388,3,0.2000753162065374,0.2223320040470205,prime_power,6.799924683793463,2.9668570973452724,random_coprime_residues,117,True,0,,22280748,0,128,,0,,0,7.661714149998663
289,39,3,2.9532704969834462,3,0.1875,0.08299879631758322,prime_power,6.8125,2.9137710347026275,random_coprime_residues,116,True,0,,22280749,0,128,,0,,0,7.588372714137964
289,40,3,2.9522253348331597,3,0.293045117221304,0.2592120306009335,prime_power,6.706954882778696,2.869942735794739,random_coprime_residues,112,True,0,,22280750,0,128,,0,,0,7.537221427860153
289,41,3,2.9658199743663167,3,0.109375,0.19949191334230604,prime_power,6.890625,2.6951909871104864,random_coprime_residues,121,True,0,,22280751,0,128,,0,,0,7.349388922055077
289,42,3,2.919002679509032,3,0.177772558610652,0.14002202420514193,prime_power,6.822227441389348,2.9384845322666666,random_coprime_residues,117,True,0,,22280752,0,128,,0,,0,7.727005460484023
289,43,3,2.964965824530876,3,0.099647558610652,0.17447026538353144,prime_power,6.900352441389348,2.8755986394090844,random_coprime_residues,122,True,0,,22280753,0,128,,0,,0,7.58580162119765
289,44,3,2.9850140417041913,3,0.146522558610652,0.2134151746025519,prime_power,6.853477441389348,2.9012720004614665,random_coprime_residues,119,True,0,,22280754,0,128,,0,,0,7.613550383470896
289,45,3,2.94849941729752,3,0.193397558610652,0.18601122180294968,prime_power,6.806602441389348,2.9298131900479913,random_coprime_residues,117,True,0,,22280755,0,128,,0,,0,7.632924667850684
289,46,3,2.993511102061221,3,0.130897558610652,0.21450867752527022,prime_power,6.869102441389348,2.9281359950461194,random_coprime_residues,120,True,0,,22280756,0,128,,0,,0,7.599158875347875
289,47,3,2.979501614102567,3,0.125,0.18354645498858638,prime_power,6.875,2.8653554982926046,random_coprime_residues,120,True,0,,22280757,0,128,,0,,0,7.589010688828255
289,48,3,2.9862624526445787,3,0.09375,0.14983961297104423,prime_power,6.90625,2.8343242954756236,random_coprime_residues,122,True,0,,22280758,0,128,,0,,0,7.552191325992133
289,49,3,2.980913058012261,3,0.078125,0.11334154114727998,prime_power,6.921875,2.843330655019242,random_coprime_residues,123,True,0,,22280759,0,128,,0,,0,7.532535923918211
289,50,3,2.960361941264263,3,0.046875,0.1668536555014062,prime_power,6.953125,2.883752550661423,random_coprime_residues,125,True,0,,22280760,0,128,,0,,0,7.583441325992133
289,51,3,2.9868178310673756,3,0.0625,0.18651033822391475,prime_power,6.9375,2.7744738035348995,random_coprime_residues,124,True,0,,22280761,0,128,,0,,0,7.420404308775719
289,52,3,2.9653203586875643,3,0.177772558610652,0.23012748963956042,prime_power,6.822227441389348,2.946568177607405,random_coprime_residues,117,True,0,,22280762,0,128,,0,,0,7.644347090579149
289,53,3,2.983029313764335,3,0.109375,0.2250481839892169,prime_power,6.890625,2.7742494276680407,random_coprime_residues,121,True,0,,22280763,0,128,,0,,0,7.378700204093466
289,54,3,2.95832513035335,3,0.193397558610652,0.16241185386412066,prime_power,6.806602441389348,2.977378169404673,random_coprime_residues,116,True,0,,22280764,0,128,,0,,0,7.710169695496358
289,55,3,2.927189875903183,3,0.078125,0.17568269112181625,prime_power,6.921875,2.849049994399205,random_coprime_residues,123,True,0,,22280765,0,128,,0,,0,7.564552432988155
289,56,3,2.9125316205353653,3,0.115272558610652,0.23977566327897662,prime_power,6.884727441389348,2.931382326022774,random_coprime_residues,121,True,0,,22280766,0,128,,0,,0,7.664613430423509
289,57,3,2.9836585570800818,3,0.068397558610652,0.2116210578341463,prime_power,6.931602441389348,2.8089381605706585,random_coprime_residues,124,True,0,,22280767,0,128,,0,,0,7.512197182245336
289,58,3,2.9474491667415124,3,0.140625,0.22631626489506912,prime_power,6.859375,2.8275859840633917,random_coprime_residues,119,True,0,,22280768,0,128,,0,,0,7.568470138179109
289,59,3,2.9779912475765378,3,0.078125,0.1424099108809526,prime_power,6.921875,2.8162302981553338,random_coprime_residues,123,True,0,,22280769,0,128,,0,,0,7.532862830011696
289,60,3,2.9653724219729183,3,0.125,0.09052648496156557,prime_power,6.875,2.8992430113439074,random_coprime_residues,120,True,0,,22280770,0,128,,0,,0,7.602694399794558
289,61,3,2.978965928455824,3,0.125,0.13785408708470603,prime_power,6.875,2.8724448497411648,random_coprime_residues,120,True,0,,22280771,0,128,,0,,0,7.5840197160010945
289,62,3,2.9792557380652642,3,0.109375,0.2072720373007025,prime_power,6.890625,2.8961756481506384,random_coprime_residues,121,True,0,,22280772,0,128,,0,,0,7.619615913615306
289,63,3,2.968412230220725,3,0.115272558610652,0.18678123457319085,prime_power,6.884727441389348,2.8742743263466615,random_coprime_residues,121,True,0,,22280773,0,128,,0,,0,7.48711637229869
289,64,3,2.970111961460228,3,0.146522558610652,0.17720488827042594,prime_power,6.853477441389348,2.839650280671808,random_coprime_residues,119,True,0,,22280774,0,128,,0,,0,7.531879083091734
289,65,3,2.9749483204668867,3,0.146522558610652,0.15673460891636254,prime_power,6.853477441389348,2.9753007357823074,random_coprime_residues,119,True,0,,22280775,0,128,,0,,0,7.711917265757485
289,66,3,2.98960332370978,3,0.099647558610652,0.07514666689635026,prime_power,6.900352441389348,2.789275038940064,random_coprime_residues,122,True,0,,22280776,0,128,,0,,0,7.451452499799444
289,67,3,2.9711689302111743,3,0.099647558610652,0.1309468622294978,prime_power,6.900352441389348,2.865551737180615,random_coprime_residues,122,True,0,,22280777,0,128,,0,,0,7.567782488549618
289,68,3,2.936295822191043,3,0.193397558610652,0.11898478908795457,prime_power,6.806602441389348,2.938525515445273,random_coprime_residues,117,True,0,,22280778,0,128,,0,,0,7.662651993862584
289,69,3,2.9880426885023574,3,0.130897558610652,0.18873842098960525,prime_power,6.869102441389348,2.902588174556124,random_coprime_residues,120,True,0,,22280779,0,128,,0,,0,7.626285923918209
289,70,3,2.956057537837783,3,0.162147558610652,0.18988497396228926,prime_power,6.837852441389348,2.9136890733013328,random_coprime_residues,118,True,0,,22280780,0,128,,0,,0,7.645886051341346
289,71,3,2.954153300153239,3,0.146522558610652,0.19408848216325728,prime_power,6.853477441389348,2.977432984538455,random_coprime_residues,119,True,0,,22280781,0,128,,0,,0,7.679001918197031
289,72,3,2.9846695727065633,3,0.168045117221304,0.21613691954453318,prime_power,6.831954882778696,2.8926696591407555,random_coprime_residues,118,True,0,,22280782,0,128,,0,,0,7.575294430100481
289,73,3,2.9776391979248373,3,0.193397558610652,0.22481606728489106,prime_power,6.806602441389348,2.9057865155890616,random_coprime_residues,117,True,0,,22280783,0,128,,0,,0,7.650691052688918
289,74,3,2.9845959223294902,3,0.078125,0.0927966414560375,prime_power,6.921875,2.9103921779747917,random_coprime_residues,123,True,0,,22280784,0,128,,0,,0,7.67513948765686
289,75,3,2.9947057058583204,3,0.09375,0.1532496552123091,prime_power,6.90625,2.827550853870926,random_coprime_residues,122,True,0,,22280785,0,128,,0,,0,7.521542442890411
289,76,3,2.9850498199266964,3,0.109375,0.18297325714943075,prime_power,6.890625,2.799076179863795,random_coprime_residues,121,True,0,,22280786,0,128,,0,,0,7.4710179318797145
289,77,3,2.990775210349778,3,0.162147558610652,0.27849288320613885,prime_power,6.837852441389348,2.952024291338477,random_coprime_residues,118,True,0,,22280787,0,128,,0,,0,7.674053819786412
289,78,3,2.964333033062977,3,0.109375,0.14994817768634405,prime_power,6.890625,2.7824334678892435,random_coprime_residues,121,True,0,,22280788,0,128,,0,,0,7.4392752018338655
289,79,3,2.970794882876999,3,0.099647558610652,0.15951343471707605,prime_power,6.900352441389348,2.780012737883881,random_coprime_residues,122,True,0,,22280789,0,128,,0,,0,7.403360268909843
289,80,3,2.99357744935107,3,0.130897558610652,0.1649289356111809,prime_power,6.869102441389348,2.8791108982958633,random_coprime_residues,120,True,0,,22280790,0,128,,0,,0,7.594018788833143
289,81,3,2.9848931133688703,3,0.193397558610652,0.25806807768141937,prime_power,6.806602441389348,2.9023679406962564,random_coprime_residues,116,True,0,,22280791,0,128,,0,,0,7.484296735212428
289,82,3,2.9798500042262503,3,0.15625,0.16355857892367784,prime_power,6.84375,2.895074083536855,random_coprime_residues,118,True,0,,22280792,0,128,,0,,0,7.62577606669463
289,83,3,2.9908415740582597,3,0.078125,0.2083300337995348,prime_power,6.921875,2.8846555799229843,random_coprime_residues,123,True,0,,22280793,0,128,,0,,0,7.659972090579149
289,84,3,2.9313549261561347,3,0.099647558610652,0.26257594016727487,prime_power,6.900352441389348,2.777027918508058,random_coprime_residues,122,True,0,,22280794,0,128,,0,,0,7.45165559845676
289,85,3,2.9749080164814203,3,0.177772558610652,0.2627897235960468,prime_power,6.822227441389348,2.941659743071026,random_coprime_residues,117,True,0,,22280795,0,128,,0,,0,7.692705776690561
289,86,3,2.9680337663614735,3,0.09375,0.12182336278807249,prime_power,6.90625,2.8230410440883134,random_coprime_residues,122,True,0,,22280796,0,128,,0,,0,7.535266448911166
289,87,3,2.9954950515086667,3,0.099647558610652,0.1348426880428255,prime_power,6.900352441389348,2.802246397469377,random_coprime_residues,122,True,0,,22280797,0,128,,0,,0,7.438625699677434
289,88,3,2.982161507025858,3,0.140625,0.1420756340897833,prime_power,6.859375,2.909857353575431,random_coprime_residues,119,True,0,,22280798,0,128,,0,,0,7.635274751057821
289,89,3,2.9653796169394098,3,0.1688253162065374,0.17875149900024537,prime_power,6.831174683793463,2.942072773600548,random_coprime_residues,119,True,0,,22280799,0,128,,0,,0,7.601100164381575
289,90,3,2.9841408066782975,3,0.125,0.12215844353959347,prime_power,6.875,2.97144847132773,random_coprime_residues,120,True,0,,22280800,0,128,,0,,0,7.769672706991596
289,91,3,2.938498018547759,3,0.078125,0.16015035492052287,prime_power,6.921875,2.7665787121047445,random_coprime_residues,123,True,0,,22280801,0,128,,0,,0,7.347095509546465
289,92,3,2.97170356365963,3,0.146522558610652,0.23077127963620306,prime_power,6.853477441389348,2.844831644927505,random_coprime_residues,119,True,0,,22280802,0,128,,0,,0,7.4820148501699535
289,93,3,2.942627117500537,3,0.162147558610652,0.2512262164347827,prime_power,6.837852441389348,2.859930764992541,random_coprime_residues,118,True,0,,22280803,0,128,,0,,0,7.585737309572835
289,94,3,2.9699274268336366,3,0.168045117221304,0.124694738248765,prime_power,6.831954882778696,2.8449972781384982,random_coprime_residues,118,True,0,,22280804,0,128,,0,,0,7.520935700493826
289,95,3,2.996769062667121,3,0.078125,0.10706169172948016,prime_power,6.921875,2.818833834793141,random_coprime_residues,123,True,0,,22280805,0,128,,0,,0,7.51141569357906
289,96,3,2.9752120503797337,3,0.1875,0.24850996712248563,prime_power,6.8125,2.902161598038212,random_coprime_residues,117,True,0,,22280806,0,128,,0,,0,7.639356117751991
289,97,3,2.957235020738198,3,0.209022558610652,0.22332952522902547,prime_power,6.790977441389348,2.898616462796926,random_coprime_residues,115,True,0,,22280807,0,128,,0,,0,7.625192076974086
289,98,3,2.9749056472731255,3,0.109375,0.16914457875913333,prime_power,6.890625,2.8387231556863046,random_coprime_residues,121,True,0,,22280808,0,128,,0,,0,7.561738395613478
289,99,3,2.9986624325281666,3,0.15625,0.1447941878442777,prime_power,6.84375,2.848632544491483,random_coprime_residues,118,True,0,,22280809,0,128,,0,,0,7.550216199515919
289,100,3,2.9293769380733417,3,0.115272558610652,0.16552796540640952,prime_power,6.884727441389348,2.879272806961372,random_coprime_residues,121,True,0,,22280810,0,128,,0,,0,7.583500372526078
289,101,3,2.9344182595586314,3,0.146522558610652,0.10210718988492172,prime_power,6.853477441389348,2.874641494802372,random_coprime_residues,119,True,0,,22280811,0,128,,0,,0,7.573604624982256
289,102,3,2.955707481411768,3,0.09375,0.12267002623206083,prime_power,6.90625,2.8171442688272275,random_coprime_residues,122,True,0,,22280812,0,128,,0,,0,7.504017623935514
289,103,3,2.9875404383618047,3,0.146522558610652,0.1208463148663888,prime_power,6.853477441389348,2.907487882752669,random_coprime_residues,119,True,0,,22280813,0,128,,0,,0,7.628771765518351
289,104,3,2.9727111309389893,3,0.162147558610652,0.12850421548611998,prime_power,6.837852441389348,2.9660294902617266,random_coprime_residues,118,True,0,,22280814,0,128,,0,,0,7.698010397476612
289,105,3,2.9515219497046212,3,0.09375,0.19327774443589088,prime_power,6.90625,2.8999986464926226,random_coprime_residues,122,True,0,,22280815,0,128,,0,,0,7.576560469738933
289,106,3,2.952565784582703,3,0.177772558610652,0.2664252357614701,prime_power,6.822227441389348,2.8500557064098673,random_coprime_residues,117,True,0,,22280816,0,128,,0,,0,7.545572280309475
289,107,3,2.9646997852399326,3,0.130897558610652,0.1454659221667247,prime_power,6.869102441389348,2.9021496030302405,random_coprime_residues,120,True,0,,22280817,0,128,,0,,0,7.638304287324058
289,108,3,2.993177101147825,3,0.130897558610652,0.25712864376747835,prime_power,6.869102441389348,2.8218069371029504,random_coprime_residues,120,True,0,,22280818,0,128,,0,,0,7.436716509127795
289,109,3,2.986162308238844,3,0.078125,0.12549547035658953,prime_power,6.921875,2.9160392594531364,random_coprime_residues,123,True,0,,22280819,0,128,,0,,0,7.67579760987438
289,110,3,2.9920571168748404,3,0.177772558610652,0.18816080531174517,prime_power,6.822227441389348,2.988353655442559,random_coprime_residues,117,True,0,,22280820,0,128,,0,,0,7.764661586637208
289,111,3,2.967491252521969,3,0.078125,0.22812316552716394,prime_power,6.921875,2.870208081288711,random_coprime_residues,123,True,0,,22280821,0,128,,0,,0,7.596289563322415
289,112,3,2.973240450405815,3,0.193397558610652,0.171581033687115,prime_power,6.806602441389348,2.9367179980982363,random_coprime_residues,116,True,0,,22280822,0,128,,0,,0,7.607168159231376
289,113,3,2.982330394249975,3,0.109375,0.06753720736749838,prime_power,6.890625,2.8480811321557318,random_coprime_residues,121,True,0,,22280823,0,128,,0,,0,7.589485418928271
289,114,3,2.970499536434568,3,0.183670117221304,0.22980745620905318,prime_power,6.816329882778696,2.8522140699829532,random_coprime_residues,117,True,0,,22280824,0,128,,0,,0,7.497952208447799
289,115,3,2.9057239618116824,3,0.099647558610652,0.1910220394076053,prime_power,6.900352441389348,2.8845918667861574,random_coprime_residues,122,True,0,,22280825,0,128,,0,,0,7.607103962263258
289,116,3,2.985735572546494,3,0.146522558610652,0.20556342244279516,prime_power,6.853477441389348,2.9750815383289306,random_coprime_residues,119,True,0,,22280826,0,128,,0,,0,7.697878410966766
289,117,3,2.94875753287805,3,0.125,0.19825931978834066,prime_power,6.875,2.907924617331348,random_coprime_residues,120,True,0,,22280827,0,128,,0,,0,7.650949425997023
289,118,3,2.9937456197655044,3,0.09375,0.20312433011128528,prime_power,6.90625,2.8392248634595316,random_coprime_residues,122,True,0,,22280828,0,128,,0,,0,7.513701015883971
289,119,3,2.949620279171454,3,0.130897558610652,0.3151210607699179,prime_power,6.869102441389348,2.8702039478772967,random_coprime_residues,120,True,0,,22280829,0,128,,0,,0,7.551323304594639
289,120,3,2.96624444358403,3,0.130897558610652,0.2640756569030251,prime_power,6.869102441389348,2.87398498588083,random_coprime_residues,120,True,0,,22280830,0,128,,0,,0,7.622443640905267
289,121,3,2.9722359841129338,3,0.162147558610652,0.19930531763000306,prime_power,6.837852441389348,2.861333387708916,random_coprime_residues,118,True,0,,22280831,0,128,,0,,0,7.5380174643420705
289,122,3,2.973171336751397,3,0.15625,0.20603534134310542,prime_power,6.84375,2.9123990140236153,random_coprime_residues,118,True,0,,22280832,0,128,,0,,0,7.593093345203467
289,123,3,2.986231450176571,3,0.140625,0.1920341412719494,prime_power,6.859375,2.869064556336481,random_coprime_residues,119,True,0,,22280833,0,128,,0,,0,7.554477937978092
289,124,3,2.947350623492842,3,0.230545117221304,0.21807328911073798,prime_power,6.769454882778696,2.891108684280803,random_coprime_residues,114,True,0,,22280834,0,128,,0,,0,7.5778166885052265
289,125,3,2.987716745580995,3,0.140625,0.1587307621822187,prime_power,6.859375,2.8517290675185993,random_coprime_residues,119,True,0,,22280835,0,128,,0,,0,7.559724704751268
289,126,3,2.964429094104944,3,0.078125,0.0930853198340099,prime_power,6.921875,2.8519019940322345,random_coprime_residues,123,True,0,,22280836,0,128,,0,,0,7.5688304324377
289,127,3,2.968972173462627,3,0.125,0.14630605043990372,prime_power,6.875,2.9251474419584906,random_coprime_residues,120,True,0,,22280837,0,128,,0,,0,7.611334883632409
289,128,3,2.918497326835401,3,0.177772558610652,0.1990819462589637,prime_power,6.822227441389348,2.923446934582247,random_coprime_residues,117,True,0,,22280838,0,128,,0,,0,7.668335343262719
289,129,3,2.9903259871457024,3,0.09375,0.21927044074221896,prime_power,6.90625,2.808001255647683,random_coprime_residues,122,True,0,,22280839,0,128,,0,,0,7.484405545555546
289,130,3,2.97543006632875,3,0.09375,0.14349573339664615,prime_power,6.90625,2.8989311125830652,random_coprime_residues,122,True,0,,22280840,0,128,,0,,0,7.650135389569272
289,131,3,2.953071398238007,3,0.09375,0.18081331745485352,prime_power,6.90625,2.876050365248576,random_coprime_residues,122,True,0,,22280841,0,128,,0,,0,7.525894151346234
289,132,3,2.973196132765464,3,0.162147558610652,0.13639755609044707,prime_power,6.837852441389348,2.8564415411089272,random_coprime_residues,118,True,0,,22280842,0,128,,0,,0,7.560014753052739
289,133,3,2.967904263786743,3,0.0625,0.16936977952944482,prime_power,6.9375,2.840419929921492,random_coprime_residues,124,True,0,,22280843,0,128,,0,,0,7.520357336271587
289,134,3,2.940982086124353,3,0.125,0.124767911335271,prime_power,6.875,2.918187919526547,random_coprime_residues,120,True,0,,22280844,0,128,,0,,0,7.644821820679169
289,135,3,2.9765744759888513,3,0.125,0.24388737459279078,prime_power,6.875,2.892658924190504,random_coprime_residues,120,True,0,,22280845,0,128,,0,,0,7.603579548369778
289,136,3,2.9819100870091004,3,0.109375,0.2547660812118696,prime_power,6.890625,2.8979488186547755,random_coprime_residues,121,True,0,,22280846,0,128,,0,,0,7.606650669371511
289,137,3,2.991508476378744,3,0.109375,0.14861764616738915,prime_power,6.890625,2.866377798239659,random_coprime_residues,121,True,0,,22280847,0,128,,0,,0,7.522146580138184
289,138,3,2.957546825184713,3,0.130897558610652,0.11291215145970251,prime_power,6.869102441389348,2.9252648164501305,random_coprime_residues,120,True,0,,22280848,0,128,,0,,0,7.652488386759217
289,139,3,2.9587719769562804,3,0.209022558610652,0.16854606066876388,prime_power,6.790977441389348,2.9901334274855302,random_coprime_residues,115,True,0,,22280849,0,128,,0,,0,7.762467524006993
289,140,3,2.9973520583509297,3,0.146522558610652,0.1936623926081209,prime_power,6.853477441389348,2.92792650109242,random_coprime_residues,119,True,0,,22280850,0,128,,0,,0,7.6955434137226515
289,141,3,2.982248002241939,3,0.046875,0.14786234807816054,prime_power,6.953125,2.844916479682496,random_coprime_residues,125,True,0,,22280851,0,128,,0,,0,7.561300940218418
289,142,3,2.980015277871701,3,0.130897558610652,0.15726303739029213,prime_power,6.869102441389348,2.7979364520576877,random_coprime_residues,120,True,0,,22280852,0,128,,0,,0,7.450734560865229
289,143,3,2.962348731896628,3,0.09375,0.1569569968352041,prime_power,6.90625,2.8972417453833477,random_coprime_residues,122,True,0,,22280853,0,128,,0,,0,7.650550118075021
289,144,3,2.991172843165757,3,0.115272558610652,0.21233851057645184,prime_power,6.884727441389348,2.9087700270664136,random_coprime_residues,121,True,0,,22280854,0,128,,0,,0,7.570109923378318
289,145,3,2.9756514815859854,3,0.078125,0.1332308271038893,prime_power,6.921875,2.833399567706415,random_coprime_residues,123,True,0,,22280855,0,128,,0,,0,7.575275572254297
289,146,3,2.988898524531908,3,0.09375,0.1641619843626163,prime_power,6.90625,2.852682201613041,random_coprime_residues,122,True,0,,22280856,0,128,,0,,0,7.551426964503584
289,147,3,2.895578350576999,3,0.220817675831956,0.1803441684955891,prime_power,6.779182324168044,2.9724922931633038,random_coprime_residues,115,True,0,,22280857,0,128,,0,,0,7.684267101828977
289,148,3,2.9537658508488613,3,0.246170117221304,0.2422586346730247,prime_power,6.753829882778696,2.842811959039267,random_coprime_residues,113,True,0,,22280858,0,128,,0,,0,7.4623264834216165
289,149,3,2.9501351245335665,3,0.162147558610652,0.13325147628452685,prime_power,6.837852441389348,2.9126800876666157,random_coprime_residues,118,True,0,,22280859,0,128,,0,,0,7.678571352194599
289,150,3,2.9888939074183463,3,0.125,0.12552026923720108,prime_power,6.875,2.8840634673065035,random_coprime_residues,120,True,0,,22280860,0,128,,0,,0,7.512561363043778
289,151,3,2.976210895401043,3,0.109375,0.1312104839695149,prime_power,6.890625,2.916562088844527,random_coprime_residues,121,True,0,,22280861,0,128,,0,,0,7.636485516045486
289,152,3,2.9788209609722354,3,0.078125,0.1822633157211146,prime_power,6.921875,2.8345389592472316,random_coprime_residues,123,True,0,,22280862,0,128,,0,,0,7.47630326303889
289,153,3,2.957433327990249,3,0.115272558610652,0.19652042450498516,prime_power,6.884727441389348,2.797726712523877,random_coprime_residues,121,True,0,,22280863,0,128,,0,,0,7.392783672259185
289,154,3,2.960953644893809,3,0.125,0.23655261594088298,prime_power,6.875,2.8530817918621714,random_coprime_residues,120,True,0,,22280864,0,128,,0,,0,7.510015070571953
289,155,3,2.9689407135825556,3,0.140625,0.16768095650696171,prime_power,6.859375,2.9248935145830033,random_coprime_residues,119,True,0,,22280865,0,128,,0,,0,7.720328992569179
289,156,3,2.95218270238008,3,0.1875,0.2435409374203302,prime_power,6.8125,2.896667197863099,random_coprime_residues,116,True,0,,22280866,0,128,,0,,0,7.567580679573345
289,157,3,2.9829972189594014,3,0.09375,0.1956114646382937,prime_power,6.90625,2.864769516033474,random_coprime_residues,122,True,0,,22280867,0,128,,0,,0,7.538307936134233
289,158,3,2.961767176279608,3,0.171875,0.15157910948512252,prime_power,6.828125,2.9937813628483974,random_coprime_residues,117,True,0,,22280868,0,128,,0,,0,7.725047044272596
289,159,3,2.9766119192326888,3,0.146522558610652,0.0913084441175094,prime_power,6.853477441389348,2.882888662675344,random_coprime_residues,119,True,0,,22280869,0,128,,0,,0,7.542049156097038
289,160,3,2.974416438592245,3,0.140625,0.2562512136571337,prime_power,6.859375,2.8537736081660583,random_coprime_residues,119,True,0,,22280870,0,128,,0,,0,7.5374390743331094
289,161,3,2.9549753073568104,3,0.0625,0.17377411847337276,prime_power,6.9375,2.8679078936910414,random_coprime_residues,124,True,0,,22280871,0,128,,0,,0,7.57721428192591
289,162,3,2.9425597972854654,3,0.146522558610652,0.16494357660635167,prime_power,6.853477441389348,2.883183573229438,random_coprime_residues,119,True,0,,22280872,0,128,,0,,0,7.612804021928179
289,163,3,2.9890232809102626,3,0.209022558610652,0.3119169100066085,prime_power,6.790977441389348,2.867331792121463,random_coprime_residues,115,True,0,,22280873,0,128,,0,,0,7.523577570960892
289,164,3,2.9851285050336798,3,0.078125,0.17651858187938407,prime_power,6.921875,2.8870277474803157,random_coprime_residues,123,True,0,,22280874,0,128,,0,,0,7.601030341915148
289,165,3,2.9757099143852463,3,0.1875,0.23044533529316807,prime_power,6.8125,2.8476249190958183,random_coprime_residues,117,True,0,,22280875,0,128,,0,,0,7.5467898200330765
289,166,3,2.9888416955819688,3,0.1875,0.21440689716774528,prime_power,6.8125,2.9536072476039545,random_coprime_residues,116,True,0,,22280876,0,128,,0,,0,7.6236556955739765
289,167,3,2.99138649367283,3,0.09375,0.18749150123342045,prime_power,6.90625,2.875568519035793,random_coprime_residues,122,True,0,,22280877,0,128,,0,,0,7.588705219943037
289,168,3,2.9837286615916723,3,0.146522558610652,0.20204330266836656,prime_power,6.853477441389348,2.8988788255895472,random_coprime_residues,119,True,0,,22280878,0,128,,0,,0,7.604706800975727
289,169,3,2.9923632020953215,3,0.0625,0.056622196673137934,prime_power,6.9375,2.9219666610658703,random_coprime_residues,124,True,0,,22280879,0,128,,0,,0,7.695449991598807
289,170,3,2.9861519349100454,3,0.130897558610652,0.16175725031557958,prime_power,6.869102441389348,2.794437400851932,random_coprime_residues,120,True,0,,22280880,0,128,,0,,0,7.450349704751268
289,171,3,2.987456894630422,3,0.146522558610652,0.17695676357310433,prime_power,6.853477441389348,2.889565851406569,random_coprime_residues,119,True,0,,22280881,0,128,,0,,0,7.639917380583224
289,172,3,2.9616550811030207,3,0.140625,0.1813406502094708,prime_power,6.859375,2.872171637694718,random_coprime_residues,119,True,0,,22280882,0,128,,0,,0,7.560172397931426
289,173,3,2.992257686799502,3,0.15625,0.16726662083668406,prime_power,6.84375,2.8538924193345454,random_coprime_residues,118,True,0,,22280883,0,128,,0,,0,7.526856011780515
289,174,3,2.9847096534073083,3,0.109375,0.19419403974818208,prime_power,6.890625,2.8331909285841594,random_coprime_residues,121,True,0,,22280884,0,128,,0,,0,7.530002554960262
289,175,3,2.9790775580919657,3,0.09375,0.18069275873072696,prime_power,6.90625,2.8499584171299,random_coprime_residues,122,True,0,,22280885,0,128,,0,,0,7.537613846389524
289,176,3,2.9628743056025195,3,0.140625,0.2239803703414106,prime_power,6.859375,2.838740143893054,random_coprime_residues,119,True,0,,22280886,0,128,,0,,0,7.549087657228929
289,177,3,2.9434961452081803,3,0.09375,0.1217883365577136,prime_power,6.90625,2.956532841063368,random_coprime_residues,122,True,0,,22280887,0,128,,0,,0,7.736537982289725
289,178,3,2.9490801552454466,3,0.125,0.21233567068942188,prime_power,6.875,2.888742647080822,random_coprime_residues,120,True,0,,22280888,0,128,,0,,0,7.571318853399928
289,179,3,2.9811021833252704,3,0.115272558610652,0.24432161388995238,prime_power,6.884727441389348,2.8305970954460293,random_coprime_residues,121,True,0,,22280889,0,128,,0,,0,7.505623084558394
289,180,3,2.9751377349696173,3,0.09375,0.21747221471946504,prime_power,6.90625,2.888082704536497,random_coprime_residues,122,True,0,,22280890,0,128,,0,,0,7.551755160278116
289,181,3,2.991868105407919,3,0.125,0.10426238281530663,prime_power,6.875,2.885801748242369,random_coprime_residues,120,True,0,,22280891,0,128,,0,,0,7.6215950051422485
289,182,3,2.9871481063991228,3,0.1875,0.18776933060369821,prime_power,6.8125,2.917364154931713,random_coprime_residues,116,True,0,,22280892,0,128,,0,,0,7.626927335870938
289,183,3,2.963455290451876,3,0.09375,0.15879566176004145,prime_power,6.90625,2.8464216079580926,random_coprime_residues,122,True,0,,22280893,0,128,,0,,0,7.507837294715834
289,184,3,2.982108512041286,3,0.09375,0.13688513015957787,prime_power,6.90625,2.8777637274201546,random_coprime_residues,122,True,0,,22280894,0,128,,0,,0,7.573424253214254
289,185,3,2.995804917313984,3,0.130897558610652,0.15477948251365975,prime_power,6.869102441389348,2.887060864106448,random_coprime_residues,120,True,0,,22280895,0,128,,0,,0,7.626432458243695
289,186,3,2.961387642946205,3,0.078125,0.17105111919513707,prime_power,6.921875,2.867084988883569,random_coprime_residues,123,True,0,,22280896,0,128,,0,,0,7.549593645409374
289,187,3,2.9515354190594882,3,0.09375,0.1414463418674781,prime_power,6.90625,2.931577988021297,random_coprime_residues,122,True,0,,22280897,0,128,,0,,0,7.701020644115967
289,188,3,2.986849254404684,3,0.1875,0.17660147716405442,prime_power,6.8125,2.836568808152153,random_coprime_residues,117,True,0,,22280898,0,128,,0,,0,7.55172821222823
289,189,3,2.987978112640021,3,0.09375,0.14979293036104754,prime_power,6.90625,2.8594603368982443,random_coprime_residues,122,True,0,,22280899,0,128,,0,,0,7.543020388126063
289,190,3,2.9859481725922503,3,0.220817675831956,0.24969738774648234,prime_power,6.779182324168044,2.8399866289655957,random_coprime_residues,115,True,0,,22280900,0,128,,0,,0,7.4513098262270905
